TestCanonicalReleaseLockRenderingIsStableAndRoundTrips	PASS
TestCleanReleaseRepositorySnapshotRejectsDirtyAndMissingWorktrees	PASS
TestConfiguredReleaseLockPathRejectsSymlinkAndEscape	PASS
TestLocalReleaseGateCoversCompleteOperatorProxyModule	PASS
TestLocalReleaseGateRechecksCompleteWorkspaceAtEnd	PASS
TestModuleRootRequiresExactModuleIdentity	PASS
TestProducerReleaseGateCoversCompleteOperatorProxyModule	PASS
TestReleaseGatesBracketWorkWithExactSourceFreezeSnapshots	PASS
TestReleaseLockFixtureRetainsRuntimeAndBuildDriftRejection	PASS
TestReleaseLockFixtureUsesReviewedCurrentRuntimeWithoutRewritingLock	PASS
TestReleaseLockObservationFencesAdmissionOnlyWarp	PASS
TestReleaseLockObservationRejectsMissingAndAdditionalFields	PASS
TestReleaseLockRenderingReplacesStaleObservedValuesWithoutSelfReference	PASS
TestReleaseSourceFreezeDoesNotRequireAssociativeArrays	PASS
TestReleaseSourceFreezeExcludesNonReleaseDatasetQualification	PASS
TestReleaseSourceFreezeIgnoresIgnoredRuntimeModules	PASS
TestReleaseSourceFreezeRecordsCompleteCleanWorkspace	PASS
TestReleaseSourceFreezeRefreshesRemoteBeforeAcceptingRevision	PASS
TestReleaseSourceFreezeRejectsDirtyUntrackedAndUnsynchronizedRepositories	PASS
TestReleaseSourceFreezeRejectsDirtyVerifierBeforeExecution	PASS
TestReleaseSourceFreezeRejectsUnclassifiedGoModule	PASS
TestReleaseSourceFreezeRejectsWrongOrigin	PASS
TestReleaseSourceFreezeRequiresWarpProvenance	PASS
TestWriteReleaseLockUpdateIsAtomicAndRejectsChangedInput	PASS
